full_ph,ph1_product_type,ph2_product_area,ph3_article_group,ph4_product_profit_centre,ph5_article_sub_group,prod_hier_text_de,prod_hier_text_en,profit_centre,reference_material_no,profit_centre_text_de,profit_centre_text_en,reference_prod_hierarchy,reporting_prod_category,reference_prod_hier_text_de,reference_prod_hier_text_en,reporting_prod_grp1,reporting_prod_grp1_text_de,reporting_prod_grp1_text_en,reporting_prod_grp2,reporting_prod_grp2_text_de,reporting_prod_grp2_text_en,reporting_prod_grp3,reporting_prod_grp3_text_de,reporting_prod_grp3_text_en,reporting_prod_grp4,reporting_prod_grp4_text_de,reporting_prod_grp4_text_en
301010910410,30,10,10,910,410,Staubsauger,Vacuum cleaners,910,50517624,Staubsauger                             ,Vacuum cleaners                         ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910411,30,10,10,910,411,Self Service Staubsauger,Self service vacuum cleaners,910,50517625,Self Service Staubsauger                ,Self service vacuum cleaners            ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
3030,30,30,,,,Ersatzteile Professional,Spare parts professional,940,50517626,Ersatzteile Professional                ,Spare parts professional                ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,456,Ersatzteile,Spare parts
303030,30,30,30,,,Ersatzteile Professional,Spare parts ‐ Professional,940,50517627,Ersatzteile Professional                ,Spare parts ‐ Professional              ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,456,Ersatzteile,Spare parts
303030913,30,30,30,913,,Ersatzteile (Prof.),Spare parts ‐ Professional,913,50517628,Ersatzteile (Prof.)                     ,Spare parts ‐ Professional              ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,456,Ersatzteile,Spare parts
303030913510,30,30,30,913,510,Prof Waschmaschinen Kleine Riesen,Prof.washer-extractors little giants,913,50517629,Prof Waschmaschinen Kleine Riesen       ,Prof.washer-extractors little giants    ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,456,Ersatzteile,Spare parts
303030913511,30,30,30,913,511,Self Service Prof.Waschm.Kl.Riesen,Self Serv.Prof.wash.-extract.lit.giants,913,50517630,Self Service Prof.Waschm.Kl.Riesen      ,Self Serv.Prof.wash.-extract.lit.giants ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,456,Ersatzteile,Spare parts
303030913520,30,30,30,913,520,Prof Trockner Kleine Riesen,Prof tumble dryers little giants,913,50517631,Prof Trockner Kleine Riesen             ,Prof tumble dryers little giants        ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,456,Ersatzteile,Spare parts
303030913521,30,30,30,913,521,Self Service Prof Trockner Kleine Riesen,Self Service Prof.tumb.dryers lit.giants,913,50517632,Self Service Prof Trockner Kleine Riesen,Self Service Prof.tumb.dryers lit.giants,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,456,Ersatzteile,Spare parts
303030913560,30,30,30,913,560,Prof Waschmaschinen,Professional washer-extractors,913,50517633,Prof Waschmaschinen                     ,Professional washer-extractors          ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,456,Ersatzteile,Spare parts
303030913561,30,30,30,913,561,Self Service Prof Waschmaschinen,Self Service Prof washer-extractors,913,50517634,Self Service Prof Waschmaschinen        ,Self Service Prof washer-extractors     ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,456,Ersatzteile,Spare parts
303030913570,30,30,30,913,570,Prof Trockner,Professional tumble dryers,913,50517635,Prof Trockner                           ,Professional tumble dryers              ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,456,Ersatzteile,Spare parts
303030913571,30,30,30,913,571,Self Service Prof. Trockner,Self service professional tumble dryers,913,50517636,Self Service Prof. Trockner             ,Self service professional tumble dryers ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,456,Ersatzteile,Spare parts
303030913590,30,30,30,913,590,Prof Mangeln und Finishgeräte,Prof rotary ironers and finishers,913,50517637,Prof Mangeln und Finishgeräte           ,Prof rotary ironers and finishers       ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,456,Ersatzteile,Spare parts
303030913591,30,30,30,913,591,Self Service Prof.Mangeln und Finish,Self Service Prof.rotary ironers/finish.,913,50517638,Self Service Prof.Mangeln und Finish    ,Self Service Prof.rotary ironers/finish.,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,456,Ersatzteile,Spare parts
303030913610,30,30,30,913,610,Prof Gewerbegeschirrspüler,Professional catering dishwashers,913,50517639,Prof Gewerbegeschirrspüler              ,Professional catering dishwashers       ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,456,Ersatzteile,Spare parts
303030913611,30,30,30,913,611,Self Service Prof Gewerbegeschirrspüler,Self Service Prof catering dishwashers,913,50517640,Self Service Prof Gewerbegeschirrspüler ,Self Service Prof catering dishwashers  ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,456,Ersatzteile,Spare parts
303030913620,30,30,30,913,620,Prof.Reinigungs-u.Desinfektionsautom.,Professional washer‐disinfectors,913,50517641,Prof.Reinigungs-u.Desinfektionsautom.   ,Professional washer‐disinfectors        ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,456,Ersatzteile,Spare parts
303030913621,30,30,30,913,621,Self Service Prof.Rein.-u.Desinf.autom.,Self Service Prof washer-disinfectors,913,50517642,Self Service Prof.Rein.-u.Desinf.autom. ,Self Service Prof washer-disinfectors   ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,456,Ersatzteile,Spare parts
303030913630,30,30,30,913,630,Prof Thermo‐Desinfektoren Dental,Professional dental thermal disinfectors,913,50517643,Prof Thermo‐Desinfektoren Dental        ,Professional dental thermal disinfectors,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,456,Ersatzteile,Spare parts
303030913631,30,30,30,913,631,Self Service Prof.Thermo-Desinf.Dental,Self Service Prof dental disinfectors,913,50517644,Self Service Prof.Thermo-Desinf.Dental  ,Self Service Prof dental disinfectors   ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,456,Ersatzteile,Spare parts
303030913640,30,30,30,913,640,Prof Endoskopie,Professional endoscope washers,913,50517645,Prof Endoskopie                         ,Professional endoscope washers          ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,456,Ersatzteile,Spare parts
303030913641,30,30,30,913,641,Self Service Prof. Endoskopie,Self Service Prof endoscope washers,913,50517646,Self Service Prof. Endoskopie           ,Self Service Prof endoscope washers     ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,456,Ersatzteile,Spare parts
303030913650,30,30,30,913,650,Prof Sterilisatoren,Professional sterilisers,913,50517647,Prof Sterilisatoren                     ,Professional sterilisers                ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,456,Ersatzteile,Spare parts
303030913651,30,30,30,913,651,Self Service Prof Sterilisatoren,Self service professional sterilisers,913,50517648,Self Service Prof Sterilisatoren        ,Self service professional sterilisers   ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,456,Ersatzteile,Spare parts
303030913660,30,30,30,913,660,Prof. Raumhygiene,Prof. Room hygiene,913,50520026,Prof. Raumhygiene                       ,Prof. Room hygiene                      ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,456,Ersatzteile,Spare parts
303030913661,30,30,30,913,661,Self Service Prof. Raumhygiene,Self Service Prof. Room hygiene,913,50520027,Self Service Prof. Raumhygiene          ,Self Service Prof. Room hygiene         ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,456,Ersatzteile,Spare parts
303030913800,30,30,30,913,800,HCS: Fremdprodukt,HCS: Third-party products,913,50520028,HCS: Fremdprodukt                       ,HCS: Third-party products               ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,456,Ersatzteile,Spare parts
303030913810,30,30,30,913,810,LMD: Fremdprodukt,LMD: Third-party products,913,50520029,LMD: Fremdprodukt                       ,LMD: Third-party products               ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,456,Ersatzteile,Spare parts
303030913820,30,30,30,913,820,Sonstige Fremdprodukte,Other Third-party products,913,50520030,Sonstige Fremdprodukte                  ,Other Third-party products              ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,456,Ersatzteile,Spare parts
303030913830,30,30,30,913,830,ProCare Verbrauchsgüter,ProCare Consumables,913,50520372,ProCare Verbrauchsgüter,ProCare Consumables,1030,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,456,Ersatzteile,Spare parts
303030915,30,30,30,915,,Ersatzteile (Steelco),Spare parts ‐ Steelco,915,50519061,Ersatzteile (Steelco)                   ,Spare parts ‐ Steelco                   ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,456,Ersatzteile,Spare parts
303030915001,30,30,30,915,001,Prof Steelco,Prof Steelco,915,50519463,Prof Steelco                            ,Prof Steelco                            ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,456,Ersatzteile,Spare parts
40,40,,,,,Marketing,Marketing,940,50517649,Marketing                               ,Marketing                               ,10                  ,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,493,Marketing,Marketing
4015,40,15,,,,Lokale Content Produktion,Local Content Production,940,50520373,Lokale Content Produktion,Local Content Production,10,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,493,Marketing,Marketing
401515,40,15,15,,,Lokale Content Produktion,Local Content Production,940,50520374,Lokale Content Produktion,Local Content Production,10,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,493,Marketing,Marketing
401515940,40,15,15,940,,"GMK/Sonstiges, Verteilung auf PrCtr     ","Overhead/Others, Allocation to PC",940,50520375,"GMK/Sonstiges, Verteilung auf PrCtr     ","Overhead/Others, Allocation to PC",10,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,493,Marketing,Marketing
401515940100,40,15,15,940,100,Kreativ-Agentur Honorare,Creative Agency Fees,940,50520376,Kreativ-Agentur Honorare,Creative Agency Fees,10,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,493,Marketing,Marketing
401515940101,40,15,15,940,101,Bild Produktion,Image Production,940,50520377,Bild Produktion,Image Production,10,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,493,Marketing,Marketing
401515940102,40,15,15,940,102,Audio & Video Produktion,Audio Visual Production,940,50520378,Audio & Video Produktion,Audio Visual Production,10,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,493,Marketing,Marketing
401515940103,40,15,15,940,103,Social Media Produktion,Social Media Production,940,50520379,Social Media Produktion,Social Media Production,10,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,493,Marketing,Marketing
401515940104,40,15,15,940,104,E-Commerce Content Produktion,E-Commerce Content,940,50520380,E-Commerce Content Produktion,E-Commerce Content,10,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,493,Marketing,Marketing
401515940105,40,15,15,940,105,Kundenbindung Produktion,Customer Loyalty,940,50520381,Kundenbindung Produktion,Customer Loyalty,10,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,493,Marketing,Marketing
401515940106,40,15,15,940,106,Broschüren & Kataloge,Brochures & Catalogues,940,50520382,Broschüren & Kataloge,Brochures & Catalogues,10,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,493,Marketing,Marketing
4025,40,25,,,,Media-Schaltung,Media Deployment,940,50520383,Media-Schaltung,Media Deployment,10,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,493,Marketing,Marketing
402525,40,25,25,,,Media-Schaltung - Online,Media Deployment - Online,940,50520384,Media-Schaltung - Online,Media Deployment - Online,10,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,493,Marketing,Marketing
402525940,40,25,25,940,,"GMK/Sonstiges, Verteilung auf PrCtr     ","Overhead/Others, Allocation to PC",940,50520385,"GMK/Sonstiges, Verteilung auf PrCtr     ","Overhead/Others, Allocation to PC",10,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,493,Marketing,Marketing
402525940200,40,25,25,940,200,SEA,SEA,940,50520386,SEA,SEA,10,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,493,Marketing,Marketing
402525940201,40,25,25,940,201,SEA nur für Webshop,SEA for webshop only,940,50520387,SEA nur für Webshop,SEA for webshop only,10,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,493,Marketing,Marketing
402525940202,40,25,25,940,202,SEO,SEO,940,50520388,SEO,SEO,10,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,493,Marketing,Marketing
402525940203,40,25,25,940,203,Online Video,Online Video,940,50520389,Online Video,Online Video,10,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,493,Marketing,Marketing
402525940204,40,25,25,940,204,Online Video nur über Webshop,Online Video for webshop only,940,50520390,Online Video nur über Webshop,Online Video for webshop only,10,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,493,Marketing,Marketing
402525940205,40,25,25,940,205,Social Media,Social Media,940,50520391,Social Media,Social Media,10,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,493,Marketing,Marketing
402525940206,40,25,25,940,206,Social Media nur für Webshop,Social Media for webshop only,940,50520392,Social Media nur für Webshop,Social Media for webshop only,10,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,493,Marketing,Marketing
402525940207,40,25,25,940,207,Display,Display,940,50520393,Display,Display,10,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,493,Marketing,Marketing
402525940208,40,25,25,940,208,Display nur für Webshop,Display for webshop only,940,50520394,Display nur für Webshop,Display for webshop only,10,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,493,Marketing,Marketing
